review_id,text,text_clean,rating,review_date,sentiment,issues
426899c0-ecc0-4141-abce-a46db4bbeb2f,"kenapa saat terima uang tidak masuk k rekening, padahal dari bank lain sudah sukses nomer rekening dan nama penerima sudah benar, tapi di wondr malah dana tidak masuk","kenapa saat terima uang tidak masuk k rekening, padahal dari bank lain sudah sukses nomer rekening dan nama penerima sudah benar, tapi di wondr malah dana tidak masuk",1,2026-03-18,negative,"['transaksi penerimaan uang tidak masuk ke rekening meskipun status sukses', 'masalah pada sistem transfer antar bank']"
c224b6cb-64ce-4331-9199-5d9b348d637b,bagus,bagus,5,2026-03-18,positive,[]
ebb6835a-b9cc-4f38-b768-1e01168a78a5,luar biasa,luar biasa,5,2026-03-18,positive,[]
14a317b8-e982-4e08-961e-965bd092e907,"gangguan mulu. butut. #masih gangguan malah sekarang makin sering, setiap mau payment gangguan mulu, perbaikan mulu. HADEHHHHHHHH","gangguan mulu. butut. #masih gangguan malah sekarang makin sering, setiap mau payment gangguan mulu, perbaikan mulu. hadehhhhhhhh",1,2026-03-18,negative,"['gangguan sering terjadi', 'masalah saat pembayaran', 'perbaikan yang tidak efektif']"
5490e720-6b3e-4278-bc4b-44a3ba3df83b,"Saya pengaduan ke Bni call Sudah 4 hari gak bisa dihubungi, jawabannya semua petugas sibuk terus, padahal pulsa banyak Katanya melayani 24 jam tapi kok susah untuk dihubungi","saya pengaduan ke bni call sudah 4 hari gak bisa dihubungi, jawabannya semua petugas sibuk terus, padahal pulsa banyak katanya melayani 24 jam tapi kok susah untuk dihubungi",1,2026-03-18,negative,"['sulit menghubungi call center', 'petugas sibuk terus', 'layanan 24 jam tidak sesuai']"
8585a98d-d8ac-47b6-8675-bae426302090,bagus sekali aplikasinya,bagus sekali aplikasinya,5,2026-03-18,positive,[]
73e8f608-7869-4040-a0a3-12dbaf042467,ok,ok,5,2026-03-18,neutral,[]
bb12e233-540b-4045-a451-86abcbef7571,kenapa BNI selalu keluar saat mau masuk,kenapa bni selalu keluar saat mau masuk,3,2026-03-18,negative,['aplikasi keluar sendiri saat login']
5ac3b343-6c25-4168-adf1-d32ec5e296ab,sangat baguus dan membantu,sangat baguus dan membantu,5,2026-03-18,positive,[]
94205921-a4b5-47dd-97f0-a24b5a910eec,"terlalu banyak potongan admin ga kepake 2 bulan ke potong dikit"" Potong, pas mau aktifkan dari aplikasi scan wajah tidak bisaa gimana? nih kurang suka sama pelayanan nya lambat sloww ress","terlalu banyak potongan admin ga kepake 2 bulan ke potong dikit"" potong, pas mau aktifkan dari aplikasi scan wajah tidak bisaa gimana? nih kurang suka sama pelayanan nya lambat sloww ress",2,2026-03-18,negative,"['potongan admin terlalu banyak', 'scan wajah tidak berfungsi', 'pelayanan lambat']"
c91fe7bc-33c7-40b7-89ae-27caecd798ed,baik,baik,5,2026-03-18,positive,[]
b784a39e-d5bb-4492-831e-a450b2ee0dfe,jelek,jelek,1,2026-03-18,negative,['aplikasi jelek']
42227778-bb8f-4d0d-a83f-09ac605f1f1b,apk selalu trobel tf selalu g bisa,apk selalu trobel tf selalu g bisa,1,2026-03-18,negative,"['aplikasi sering trouble', 'transfer tidak bisa']"
b250247b-8e2f-4c0a-ae8d-b36d15d686d2,semakin dimudahkan,semakin dimudahkan,5,2026-03-18,positive,[]
8007090f-a662-4044-b31d-528ab3d674ed,"apk wondr sangat membantu,,terimakasih","apk wondr sangat membantu,,terimakasih",5,2026-03-18,positive,[]
3eae948e-4f4b-475f-a51c-e45f309b707c,bagus,bagus,5,2026-03-18,positive,[]
3d125292-72c6-4f0a-983b-beb564624f34,lancar jaya,lancar jaya,4,2026-03-18,positive,[]
52ed845d-c060-40f1-9d26-bcdcc5840223,"error, ga bisa di buka, udh uninstal ttp ga bisa di buka","error, ga bisa di buka, udh uninstal ttp ga bisa di buka",1,2026-03-18,negative,"['error', 'aplikasi tidak bisa dibuka', 'uninstall tidak menyelesaikan masalah']"
7c3143eb-f9e8-499a-b85d-bd54b9348852,Baik,baik,5,2026-03-18,positive,[]
68cc22ec-cddc-4116-8477-422c717fb4b2,sangat membatu,sangat membatu,5,2026-03-18,positive,[]
390896c2-9c92-4640-945f-0bbd777c9c21,mantap,mantap,5,2026-03-18,positive,[]
3b860987-c65f-4d82-82be-d8e73bd7c04c,sangat memudahkan transaksi dan yg lainnya,sangat memudahkan transaksi dan yg lainnya,5,2026-03-18,positive,[]
007e3b6f-528a-44df-96ce-633a6a071190,sangat membantu transaksi lebih mudah.terimakasih wonder,sangat membantu transaksi lebih mudah.terimakasih wonder,5,2026-03-18,positive,[]
461318e7-c9b8-4d7e-8df2-2a078e5067b9,"kenapa ada bug, apk tidak bisa dijalankan","kenapa ada bug, apk tidak bisa dijalankan",3,2026-03-18,negative,"['bug', 'aplikasi tidak bisa dijalankan']"
923c59f4-d64f-4b5f-ba8a-6d8e5efada13,mudah pakai Qris.,mudah pakai qris.,5,2026-03-18,positive,[]
c53050b9-4c9b-4c56-9f6c-3d9368272896,sangat membantu,sangat membantu,5,2026-03-18,positive,[]
64382084-dee0-4fc5-9330-71a85b19f5f1,aplikasinya mudah digunakan tidak ribet👍,aplikasinya mudah digunakan tidak ribet👍,5,2026-03-18,positive,[]
b94b7d85-1c03-4912-bb94-627615f90504,sangat puas akan segala layanan yang disediakan,sangat puas akan segala layanan yang disediakan,5,2026-03-18,positive,[]
af1ff087-a3be-410a-bb57-b15e44210057,terbaik,terbaik,5,2026-03-18,positive,[]
423093c2-a754-472e-a246-7428acf64b83,🔥🔥🔥,🔥🔥🔥,5,2026-03-18,positive,[]
fdad4c8b-130e-4f9f-800e-a3640462a3d6,layanan wonder sangat memuaskan dan membantu saya untuk urusan keuangan.,layanan wonder sangat memuaskan dan membantu saya untuk urusan keuangan.,5,2026-03-18,positive,[]
c569f810-e84b-44c7-82fc-e5e43fd382a0,good job,good job,5,2026-03-18,positive,[]
307e50fe-c4cf-434b-a066-4a7dbfa54c6f,aplikasi nya Ok,aplikasi nya ok,5,2026-03-18,positive,[]
7fa0ab40-ba28-470d-82cd-11b64affa427,mudah dan cepat,mudah dan cepat,5,2026-03-18,positive,[]
b542373f-1f6a-406b-b098-4265f1dddf7c,sangat membantu kami,sangat membantu kami,5,2026-03-18,positive,[]
8ac6f843-08a5-47a5-99d6-545646d67652,ok,ok,5,2026-03-18,neutral,[]
cdb0dc2a-2d68-4ebf-9835-82cc19b0b37d,bagus,bagus,5,2026-03-18,positive,[]
4ee620f5-d467-4661-a9f9-e67eb34a3e66,tolong ini wondr aplikasinya diperbaiki lagi setiap mau login baru aja pencet ikon suka langsung close sendiri,tolong ini wondr aplikasinya diperbaiki lagi setiap mau login baru aja pencet ikon suka langsung close sendiri,1,2026-03-18,negative,['aplikasi sering close sendiri saat login']
143f6c28-cc45-4d83-8620-00460d34ab28,aplikasi gajelasss masa tarik tunai harus ada isi pulsa,aplikasi gajelasss masa tarik tunai harus ada isi pulsa,1,2026-03-18,negative,['harus isi pulsa untuk tarik tunai']
65a847c6-5a05-4c90-9133-1d52ba84dbb2,uang ku g masuk di BNI 1jt ajing,uang ku g masuk di bni 1jt ajing,1,2026-03-18,negative,['uang tidak masuk ke rekening BNI']
cda5c96d-37e4-4bf3-9288-b94d5ef9055b,Memuaskan,memuaskan,4,2026-03-18,positive,[]
b02653f7-1b38-47ce-9db5-96faae0c6733,mantap,mantap,5,2026-03-18,positive,[]
f7701734-4ed1-48eb-a491-39f987a3a979,betol LA sikit apknya dikit dikit eror dikit eror gabisa dibuka apknya,betol la sikit apknya dikit dikit eror dikit eror gabisa dibuka apknya,3,2026-03-18,negative,"['aplikasi sering error', 'aplikasi tidak bisa dibuka']"
ebea7f52-3891-4731-9011-a182529560b2,sangat mempermudah transaksi,sangat mempermudah transaksi,5,2026-03-18,positive,[]
73210253-ae56-4a63-a61a-11fbe17cd608,sangat membatu kami trimakasih BNI,sangat membatu kami trimakasih bni,5,2026-03-18,positive,[]
2626e88e-3a3a-4e2a-9e1f-de86b9b620c9,"sedikit kaget pertama menggunakan untuk TF nunggu baru masuk, soalnya pengguna baru","sedikit kaget pertama menggunakan untuk tf nunggu baru masuk, soalnya pengguna baru",5,2026-03-18,neutral,['proses transfer membutuhkan waktu menunggu']
7cfbfed4-c99c-4648-a9cb-df8ca4214cb9,bank Terbaik,bank terbaik,5,2026-03-18,positive,[]
8a24905c-973e-4011-a0e6-3de8d9eba1ab,mantap,mantap,5,2026-03-18,positive,[]
ddaf990c-0ceb-4534-9046-6ab88ec36573,oke,oke,5,2026-03-18,positive,[]
49605563-928c-4197-a6bc-f322f3549932,gak amanah gak jelas pula,gak amanah gak jelas pula,1,2026-03-18,negative,"['tidak amanah', 'informasi tidak jelas']"
c1f4ba7a-a8f8-4dc5-adb1-1076888ae868,guud,guud,5,2026-03-18,positive,[]
548eb19a-c182-4294-a099-51e54a7b43bb,good,good,4,2026-03-18,positive,[]
59b123e6-dd17-49cf-8264-eac37edb9d39,mantap,mantap,5,2026-03-18,positive,[]
eabc77ad-edc8-4ba6-829c-2a70f8fcddca,aplikasinya berat sulit dibuka loading untuk buka lebih dari 1mnt,aplikasinya berat sulit dibuka loading untuk buka lebih dari 1mnt,5,2026-03-18,negative,"['aplikasi berat', 'sulit dibuka', 'loading lama lebih dari 1 menit']"
b6a90d51-a103-4c19-b733-ae905f2b45d0,wonder bagus gak ada 2nya. mantap kluat msuk aplikasi dah,wonder bagus gak ada 2nya. mantap kluat msuk aplikasi dah,5,2026-03-18,positive,[]
2e1453ab-2b4c-496a-8e2e-2a8c73f3e46d,sangat membantu mantap,sangat membantu mantap,5,2026-03-18,positive,[]
a6c38497-7fc1-47ba-a2f9-b807450ef1b4,mantap uti,mantap uti,5,2026-03-18,positive,[]
159eaf70-6c1a-4912-af48-18817c16a2b1,sangat 👍,sangat 👍,5,2026-03-18,positive,[]
b347c6a0-c340-4da8-ba20-9fd33ae7fedc,"lama2 jd mles pakai bni wondr,,enakan bni versi lm,, skrg bnyak troubelny","lama2 jd mles pakai bni wondr,,enakan bni versi lm,, skrg bnyak troubelny",1,2026-03-18,negative,"['banyak trouble', 'pengalaman menggunakan aplikasi menurun']"
e59723a9-ad75-4d67-b8d5-9b0781deef5f,eror trus enak yg dulu tp udah gk ada,eror trus enak yg dulu tp udah gk ada,1,2026-03-18,negative,"['sering eror', 'fitur sebelumnya lebih baik']"
8ca5a3e9-158b-41c4-b8d3-8b6aab250826,apa aplikasinya lagi gangguan kah kok mau ngetransfer gak bisa katanya cek nomor ulang terus,apa aplikasinya lagi gangguan kah kok mau ngetransfer gak bisa katanya cek nomor ulang terus,5,2026-03-18,negative,"['gangguan aplikasi', 'gagal transfer', 'cek nomor berulang']"
53ba4021-3c33-4464-88f5-3c84a83ac68d,lelet,lelet,1,2026-03-18,negative,['aplikasi lelet']
ed326970-a621-4269-8d65-0ae7d127289e,sangat kecewa dengan kinerja wonder sekarang kadang jam 23:00 aja udah gak bisa transaksi,sangat kecewa dengan kinerja wonder sekarang kadang jam 23:00 aja udah gak bisa transaksi,2,2026-03-18,negative,['transaksi tidak bisa dilakukan pada jam 23:00']
ab3bbad8-950d-4c08-b39e-088bbcf0dc77,bagus sih bagus cuma klo mau perawatan kasih pemberitahuan dulu l ah,bagus sih bagus cuma klo mau perawatan kasih pemberitahuan dulu l ah,5,2026-03-18,neutral,['kurangnya pemberitahuan sebelum perawatan']
ab8372ba-fdcd-4b1d-b474-c33062e2eba6,baik,baik,4,2026-03-18,positive,[]
4d90657a-759e-4b57-badb-f9028a89a28a,setiap malem selalu begini gangguan mulu aneh,setiap malem selalu begini gangguan mulu aneh,1,2026-03-18,negative,['gangguan aplikasi setiap malam']
29f14311-acc2-4d93-afd4-420fc70edd97,"tolong ya sistem di perbaiki, udh beberapa kali mau transaksi gagal terus, mau login ada tulisan sistem kendala","tolong ya sistem di perbaiki, udh beberapa kali mau transaksi gagal terus, mau login ada tulisan sistem kendala",2,2026-03-18,negative,"['gagal transaksi', 'kendala sistem saat login']"
a30c0821-97c2-42a1-90a2-f7af6d37f882,Minta tolong perbaiki masalah ganggung terus²an min,minta tolong perbaiki masalah ganggung terus²an min,3,2026-03-18,negative,['gangguan aplikasi terus-menerus']
e4dd90a8-0cf8-400f-a0c7-95ca5567859f,Sering gangguan terus²an,sering gangguan terus²an,5,2026-03-18,negative,['gangguan aplikasi terus-menerus']
8c0fdb8c-662a-49db-bbc4-033764348e64,Semakin kurang memuaskan untuk transaksi online di malam hari,semakin kurang memuaskan untuk transaksi online di malam hari,2,2026-03-18,negative,['transaksi online di malam hari kurang memuaskan']
356ab15d-1655-43df-87b4-7e0bd13eae98,"aplikasinya kenapa kadang transaksi gagal terus,,,, tolong diperbaiki segera.. semua terhambat kalau begini terus","aplikasinya kenapa kadang transaksi gagal terus,,,, tolong diperbaiki segera.. semua terhambat kalau begini terus",1,2026-03-18,negative,"['transaksi gagal', 'perlu perbaikan segera']"
7165a3d8-8daf-4ca5-a898-eb15bb1cbd5e,"bni gajelas, transaksi gagal tapi uangnya ga kembali kocak","bni gajelas, transaksi gagal tapi uangnya ga kembali kocak",1,2026-03-18,negative,"['transaksi gagal', 'uang tidak kembali']"
438923c5-bd93-44a4-80e7-343762ee002b,gangguan trus,gangguan trus,1,2026-03-18,negative,['gangguan terus-menerus']
b59da3a9-e119-4b16-bfb6-efb8054b3160,kebanyakan errornya lah males,kebanyakan errornya lah males,1,2026-03-17,negative,['banyak error']
8376d974-1de2-454f-a03f-2e591853123f,"aplikasi gak jelas. tiba"" ada gangguan gak jelas padahal jaringan bagus.","aplikasi gak jelas. tiba"" ada gangguan gak jelas padahal jaringan bagus.",1,2026-03-17,negative,['gangguan tidak jelas meskipun jaringan bagus']
dd29647a-b8b6-47ca-aab2-d81421c18334,tiap mau transaksi selalu gagal mohon di tanggapi,tiap mau transaksi selalu gagal mohon di tanggapi,1,2026-03-17,negative,"['transaksi selalu gagal', 'kurang tanggapan dari pengembang']"
c9e3951f-c748-417d-aaf8-087a5c14cb98,"sering error wkwkw ga rekomendasi, daruratnya jelek","sering error wkwkw ga rekomendasi, daruratnya jelek",1,2026-03-17,negative,"['sering error', 'fitur darurat jelek']"
62e5261b-d997-43b2-9fc8-c51340af3aba,"Bukannya mempermudah malah bikin stress karena sering error, gila aja aku lagi belanja tau tau gabisa buka apk padahal mau pake qris malu maluin tau ngga sih belom lagi mau top up e wallet sering error tolong dong kalo bikin aplikasi mbanking tuh yang bagus lah jangan busuk busuk amat. Gatau lah bintang 1 karena udah capek kali aku sama errornya wondr","bukannya mempermudah malah bikin stress karena sering error, gila aja aku lagi belanja tau tau gabisa buka apk padahal mau pake qris malu maluin tau ngga sih belom lagi mau top up e wallet sering error tolong dong kalo bikin aplikasi mbanking tuh yang bagus lah jangan busuk busuk amat. gatau lah bintang 1 karena udah capek kali aku sama errornya wondr",1,2026-03-17,negative,"['sering error', 'aplikasi sulit digunakan', 'gagal membuka aplikasi saat belanja', 'error saat top up e-wallet']"
698e303f-cdd9-4d0f-8074-cf5a55bf549d,eror mulu,eror mulu,1,2026-03-17,negative,['error terus-menerus']
fca7791d-d7cc-495c-96bc-444f43db370a,Sering Eror dan potongan gede,sering eror dan potongan gede,3,2026-03-17,negative,"['sering error', 'potongan biaya besar']"
c20abf2e-a46e-42f9-803d-e629c2a5b091,benci bgtt sering bgt error knp sihh,benci bgtt sering bgt error knp sihh,1,2026-03-17,negative,['sering error']
5e864252-c623-4ddd-92b1-f17266f38d4f,sangat baik,sangat baik,5,2026-03-17,positive,[]
2bec631a-b76e-4591-bf6a-05c7bd207082,"smnjk pake wondr dikit dikit ada kendala mlu,, gaguna","smnjk pake wondr dikit dikit ada kendala mlu,, gaguna",1,2026-03-17,negative,"['sering kendala', 'tidak berguna']"
44b6d148-8376-4fe3-b61f-3460e789bb50,baguss dan aman,baguss dan aman,5,2026-03-17,positive,[]
a15c09a2-3611-4a82-8ab8-03d7b4b7bb7a,BNI kenapa transaksi limit nya kecil dan gampang ganguan,bni kenapa transaksi limit nya kecil dan gampang ganguan,2,2026-03-17,negative,"['limit transaksi kecil', 'sering gangguan']"
69eb9b55-359d-4ab4-b020-0cdcf8a50e47,"woey bisa2 nya narik uang gagal tapi saldo kepotong, uang buat kontrol ibu saya itu!!!","woey bisa2 nya narik uang gagal tapi saldo kepotong, uang buat kontrol ibu saya itu!!!",1,2026-03-17,negative,"['penarikan uang gagal', 'saldo terpotong tidak sesuai']"
50c18906-760b-42ab-bdfd-519b2b66ca0b,knpa tiba² rek saya jd minus,knpa tiba² rek saya jd minus,2,2026-03-17,negative,['rekening tiba-tiba minus']
9e57f502-9194-4320-9950-916bb792dc51,mantap sangat berguna,mantap sangat berguna,5,2026-03-17,positive,[]
adce32a7-dec7-4a41-bd91-6de9a3953354,💯,💯,5,2026-03-17,positive,[]
957113da-6dac-48d8-968a-128d114043b9,"saya top up Ewallet Dana dari wonder uangnya kagak masuk masuk. sementara saldo sudah kepotong. kok ada ya lembaga keuangan besar seperti ini layananannya gk maksimal, terkesan ngerugiin nasabah.","saya top up ewallet dana dari wonder uangnya kagak masuk masuk. sementara saldo sudah kepotong. kok ada ya lembaga keuangan besar seperti ini layananannya gk maksimal, terkesan ngerugiin nasabah.",1,2026-03-17,negative,"['top up ewallet gagal', 'saldo terpotong', 'layanan tidak maksimal', 'merugikan nasabah']"
1fd8b53f-7ac9-46e4-9eca-6303ee5741b0,bgusbngett,bgusbngett,5,2026-03-17,positive,[]
8e3c85b7-1846-4ab1-87c1-9a6afa4ddc3a,layanan cepat,layanan cepat,5,2026-03-17,positive,[]
06865c51-dc3b-4c3a-8bad-ad2c16e7f19b,mudah banget,mudah banget,5,2026-03-17,positive,[]
384898ec-fac8-4d8a-a70a-dbdeb75a7c9a,sangat membantu,sangat membantu,5,2026-03-17,positive,[]
91c3c888-d0f8-4077-8a01-97dd0e636e47,bagus,bagus,5,2026-03-17,positive,[]
7a65fdc9-c0b9-486a-b1fd-8b151511626a,"uang saya sering hilang semenjak pakai wonder, gak guna merugikan banget, transaksi gagal saldo berkurang, tolong perbaiki sebelum kehilangan banyak nasabah","uang saya sering hilang semenjak pakai wonder, gak guna merugikan banget, transaksi gagal saldo berkurang, tolong perbaiki sebelum kehilangan banyak nasabah",1,2026-03-17,negative,"['uang sering hilang', 'transaksi gagal', 'saldo berkurang tanpa transaksi berhasil', 'merugikan pengguna']"
16192208-809d-40c2-9409-2308e791050b,"Pengguna Baru, tampilannya biasa aja sih sama kayak m-banking pada umumnya. kurang banyak e-wallet nya, coba klo ditambahkan shopee pay, atau app yg lainnya.","pengguna baru, tampilannya biasa aja sih sama kayak m-banking pada umumnya. kurang banyak e-wallet nya, coba klo ditambahkan shopee pay, atau app yg lainnya.",5,2026-03-17,neutral,"['tampilan biasa saja', 'kurang banyak pilihan e-wallet']"
27fa564a-37e3-4cc5-b3e0-39fcdda7f4c7,ok,ok,5,2026-03-17,positive,[]
5d3ab6ac-e061-4c71-adf1-c66d682010be,wondr mantap,wondr mantap,5,2026-03-17,positive,[]
fac25a53-932e-4440-ad5a-778a7be143e0,senang,senang,5,2026-03-17,positive,[]
46c5543a-f371-49d4-ba4c-33de964a5e46,mudah prosesnya cepat dan saya yakin aman,mudah prosesnya cepat dan saya yakin aman,5,2026-03-17,positive,[]
11e20dea-e9a3-4bb8-a8b8-9971a2e0071e,mantap. sangat bagus sekali,mantap. sangat bagus sekali,5,2026-03-17,positive,[]
66d42142-79c8-4931-a8dd-a04bcde1baaa,"mohon bantuan,,saya transfer 2x ke CV seminar sama ke DANA yang 1 laporan transaksi gagal tapi saldo kepotong, yang trabsfer DANA laporan berhasil tapi belum masuk akun DANA saldonya","mohon bantuan,,saya transfer 2x ke cv seminar sama ke dana yang 1 laporan transaksi gagal tapi saldo kepotong, yang trabsfer dana laporan berhasil tapi belum masuk akun dana saldonya",1,2026-03-17,negative,"['laporan transaksi gagal tapi saldo terpotong', 'transfer dana berhasil tapi saldo belum masuk']"
6e7b6295-d27b-4ffe-ac3c-9c6aeff67231,👍👍👍,👍👍👍,5,2026-03-17,positive,[]
bf10b2b7-63ca-49cc-abb9-be5542da7a52,cepat dan baik bintang 5,cepat dan baik bintang 5,5,2026-03-17,positive,[]
79b9a539-fb4e-46d7-b51e-ad0080af6de1,"JANGAN MAU DONLOAD SAYA KIRIM UANG KE ORANG SALDO SAYA HILANG UANGNYA GAK MASUK2, DI TELFON PIHAK BANK DI SURUH NUNGGU 4 MENIT. SERIUS JANGAN KALIAM DONLOAD TRANSFER KALIAN PASTI BERMASALAH KETIKA TRANSFER KECIL CEPAT MASUKNYA GILIRAN TRANSFER GEDE SAMPAI SEKARANG DUIT SAYA BELUM KEMBALI","jangan mau donload saya kirim uang ke orang saldo saya hilang uangnya gak masuk2, di telfon pihak bank di suruh nunggu 4 menit. serius jangan kaliam donload transfer kalian pasti bermasalah ketika transfer kecil cepat masuknya giliran transfer gede sampai sekarang duit saya belum kembali",1,2026-03-17,negative,"['saldo hilang saat transfer uang', 'uang tidak masuk ke penerima', 'proses pengembalian dana lama', 'masalah transfer besar']"
abed1087-fa78-483f-835c-7c5d8f3c43fa,bagus,bagus,5,2026-03-17,positive,[]
7d6649a7-7f18-46d0-adb0-61ce7a9cabc3,👍,👍,5,2026-03-17,positive,[]
dfda86f4-e11b-4830-b126-f8f58a9a12a4,sangat baik,sangat baik,5,2026-03-17,positive,[]
8e75aafb-f847-45c7-b055-7578013fe353,sangat memberikan kemudahan,sangat memberikan kemudahan,5,2026-03-17,positive,[]
c5fd296e-d8d6-42a2-b66b-3193047fc123,oke,oke,5,2026-03-17,neutral,[]
0621ef0d-b4b3-414c-a68d-abae4e9f457e,Good app,good app,5,2026-03-17,neutral,[]
e47a8ef3-2957-4783-b51b-0eb6570e5f08,mantap bagus pokoknya no komen ini aplikasinya,mantap bagus pokoknya no komen ini aplikasinya,5,2026-03-17,positive,[]
2232cb9d-d98b-44df-a0d7-e6f6e75e795c,"mantapp., joss","mantapp., joss",5,2026-03-17,positive,[]
ac9108a4-7d37-431a-abc6-b8c8f50dc6d2,keren,keren,5,2026-03-17,positive,[]
5da2749a-12f9-4e04-8e2e-6f3d83d7dcd9,keren,keren,5,2026-03-17,positive,[]
531b6532-dba8-4c67-bfed-82a7712c5fb3,"Efisien, aman dan cepat","efisien, aman dan cepat",5,2026-03-17,positive,[]
a2b1b559-2d33-490b-b9fb-3a7629ec80fc,ok,ok,5,2026-03-17,neutral,[]
0406f95c-af74-47eb-8c21-a6be66bde198,sangat bagus,sangat bagus,5,2026-03-17,positive,[]
fa1b0114-f550-4715-bcaf-40d1e6c3ce2e,Masya allah,masya allah,5,2026-03-17,positive,[]
f54bcddb-ed38-4749-8cd5-575fd072fbb1,bagus,bagus,4,2026-03-17,positive,[]
da8b7899-9ca7-4789-a55a-53abac6c7310,Biar Bintang Yang berbicara,biar bintang yang berbicara,5,2026-03-17,neutral,[]
80fb4a2e-2002-4772-b58b-fff6780c745b,"transfer susah sekali layar hp saya normal, tapi sulit sekali untuk clik pilihan transfer untuk memasukkan nomor rekening tujuan yang saya inginkan","transfer susah sekali layar hp saya normal, tapi sulit sekali untuk clik pilihan transfer untuk memasukkan nomor rekening tujuan yang saya inginkan",2,2026-03-17,negative,"['transfer sulit', 'pilihan transfer tidak responsif']"
9689e3c3-c649-45a2-a53f-685d86e9d535,sangat membantu,sangat membantu,5,2026-03-17,positive,[]
d8342547-afdb-4d6b-93e3-aea5cc28d3ed,sudah 3 kalinya transaksi gagal saldo tidak kembali,sudah 3 kalinya transaksi gagal saldo tidak kembali,1,2026-03-17,negative,"['transaksi gagal', 'saldo tidak kembali']"
5ff4bd3e-8c36-4b31-abfe-01533c664192,sangat bagus,sangat bagus,5,2026-03-17,positive,[]
bb4b29a7-fcba-4a79-85b9-e57ef114ecb6,bagus bangetttttt,bagus bangetttttt,5,2026-03-17,positive,[]
627e050d-73bd-4f42-b68b-841125b57bea,mempermudah transaksi,mempermudah transaksi,5,2026-03-17,positive,[]
1c098058-ebd4-4e9e-a3ce-4cd131d82938,sangat memuaskan,sangat memuaskan,5,2026-03-17,positive,[]
bcb4d491-4a05-49d7-81b1-aa969574f599,mantap,mantap,5,2026-03-17,positive,[]
a7519a53-bfbc-4173-99fa-c128c9b4b6b8,"fitur mudah, transaksi cepat","fitur mudah, transaksi cepat",5,2026-03-17,positive,[]
2b2593a7-c8e9-4543-b334-f92d7722689f,kemudahan transaksi,kemudahan transaksi,5,2026-03-17,positive,[]
32b20e57-6a14-40f3-a1c4-a4fdc686a130,transaksi cepat,transaksi cepat,5,2026-03-17,positive,[]
a259603e-8f5a-4c6f-bc17-f136b478c14b,mantab,mantab,5,2026-03-17,positive,[]
0e319571-7c41-4528-8aa1-dc8b7338b7a6,good luck,good luck,5,2026-03-17,neutral,[]
ca81385a-93ae-41e8-ba25-b832f8307899,bagus bngett yang penting kalian tau jamnya istirahat kaya 23:00wib - 00:30 wib selain itu amn aman aja kok,bagus bngett yang penting kalian tau jamnya istirahat kaya 23:00wib - 00:30 wib selain itu amn aman aja kok,5,2026-03-17,positive,[]
5a5a21d0-56a2-474e-9635-54366d6d7ea0,"PENCAIRAN KIP KULIAH DI BNI SELALU LELET GAPERNAH TEPAT WAKTU, BANK LAIN KELAR DARI PAGI LHOOO. INI BNI SAMPE MALAM GA KELAR KELAR.","pencairan kip kuliah di bni selalu lelet gapernah tepat waktu, bank lain kelar dari pagi lhooo. ini bni sampe malam ga kelar kelar.",1,2026-03-17,negative,"['pencairan dana terlambat', 'proses pencairan lama']"
661cc00e-e00b-41f3-954f-f1f82c405448,Memuaskan,memuaskan,5,2026-03-17,positive,[]
2fecc127-ad46-47e9-a138-59db82f4520f,BNI SEBAGAI BANK PENYALUR DANA KIPK TIDAK KOOPERATIF KARENA TELAH MELEWATI JADWAL PENCAIRAN DANA,bni sebagai bank penyalur dana kipk tidak kooperatif karena telah melewati jadwal pencairan dana,5,2026-03-17,negative,"['tidak kooperatif', 'pencairan dana melewati jadwal']"
ebe1a667-4978-4a57-97a9-7723d6283162,"LELET KERJANYA LU, BUBAR AJA","lelet kerjanya lu, bubar aja",5,2026-03-17,negative,['proses kerja lambat']
cd8849a2-ec85-4685-be4e-fcfa2c6481ce,"bagus lancar, semoga banyak bonusnya","bagus lancar, semoga banyak bonusnya",5,2026-03-17,positive,[]
98607290-20a3-431e-9a84-bafd84ee7978,OK,ok,5,2026-03-17,neutral,[]
60af6f38-1c07-4972-8439-d722ec338e60,sangat membantu,sangat membantu,5,2026-03-17,positive,[]
69194823-541c-48d0-9ea0-e72d8bf6d5fb,"Proses cepat, aman terkendali.. trim's BNI","proses cepat, aman terkendali.. trim's bni",5,2026-03-17,positive,[]
dacdc2d6-036e-4c71-8ef1-d0fb64d14dae,mantap,mantap,5,2026-03-17,positive,[]
5466dc63-50bf-4dda-acbf-f4154f510f85,bank korup,bank korup,1,2026-03-17,negative,['bank korup']
89ea7002-ea45-4729-b91b-7736b687f713,bagus cepat ga ribet,bagus cepat ga ribet,5,2026-03-17,positive,[]
eaa4b878-18cd-41b4-8553-7292856a46cf,BAGUS APLIKASINYA,bagus aplikasinya,5,2026-03-17,positive,[]
bda6f0f8-cb97-4cf5-bd03-0f74f98fe120,"mencoba daftar, ribet banget kode cabang diminta 5 digit. padahal didaerahku kode cabangnya cuma 4 digit. akhirnya pendaftaran gagal.","mencoba daftar, ribet banget kode cabang diminta 5 digit. padahal didaerahku kode cabangnya cuma 4 digit. akhirnya pendaftaran gagal.",1,2026-03-17,negative,"['kode cabang diminta 5 digit padahal hanya 4 digit', 'pendaftaran gagal']"
7bb695dd-86ae-4357-ba36-48a036abd85e,good,good,5,2026-03-17,neutral,[]
